Any,Comarca,Tipologia,Habitatges,Capacitat,Entitat privada d'iniciativa social_count,Entitat d'iniciativa pública_count,Entitat privada d'iniciativa mercantil_count,Habitatge acumulat,Capacitat acumulada
2001,Noguera,Llar amb suport,0,0,,,,0,0
2001,Noguera,Llar residència,0,0,,,,2,21
2001,Noguera,Residència,0,0,,,,1,34
2001,Osona,Llar amb suport,0,0,,,,0,0
2001,Osona,Llar residència,1,16,0.0,0.0,1.0,1,16
2001,Osona,Residència,0,0,,,,1,56
2001,Pallars Jussà,Llar amb suport,0,0,,,,0,0
2001,Pallars Jussà,Llar residència,0,0,,,,0,0
2001,Pallars Jussà,Residència,0,0,,,,0,0
2001,Pallars Sobirà,Llar amb suport,0,0,,,,0,0
2001,Pallars Sobirà,Llar residència,0,0,,,,0,0
2001,Pallars Sobirà,Residència,0,0,,,,0,0
2001,Pla d'Urgell,Llar amb suport,0,0,,,,0,0
2001,Pla d'Urgell,Llar residència,0,0,,,,1,24
2001,Pla d'Urgell,Residència,0,0,,,,1,25
2001,Pla de l'Estany,Llar amb suport,0,0,,,,0,0
2001,Pla de l'Estany,Llar residència,0,0,,,,0,0
2001,Pla de l'Estany,Residència,0,0,,,,1,8
2001,Priorat,Llar amb suport,0,0,,,,0,0
2001,Priorat,Llar residència,0,0,,,,0,0
2001,Priorat,Residència,0,0,,,,0,0
2001,Ribera d'Ebre,Llar amb suport,0,0,,,,0,0
2001,Ribera d'Ebre,Llar residència,0,0,,,,0,0
2001,Ribera d'Ebre,Residència,0,0,,,,0,0
2001,Ripollès,Llar amb suport,0,0,,,,0,0
2001,Ripollès,Llar residència,0,0,,,,2,22
2001,Ripollès,Residència,0,0,,,,1,26
2001,Segarra,Llar amb suport,0,0,,,,0,0
2001,Segarra,Llar residència,0,0,,,,0,0
2001,Segarra,Residència,0,0,,,,0,0
2001,Segrià,Llar amb suport,0,0,,,,0,0
2001,Segrià,Llar residència,3,38,0.0,0.0,3.0,11,225
2001,Segrià,Residència,1,50,1.0,0.0,0.0,4,258
2001,Selva,Llar amb suport,0,0,,,,0,0
2001,Selva,Llar residència,0,0,,,,3,67
2001,Selva,Residència,0,0,,,,1,79
2001,Solsonès,Llar amb suport,0,0,,,,0,0
2001,Solsonès,Llar residència,0,0,,,,1,21
2001,Solsonès,Residència,0,0,,,,0,0
2001,Tarragonès,Llar amb suport,0,0,,,,0,0
2001,Tarragonès,Llar residència,0,0,,,,0,0
2001,Tarragonès,Residència,0,0,,,,0,0
2001,Terra Alta,Llar amb suport,0,0,,,,0,0
2001,Terra Alta,Llar residència,0,0,,,,0,0
2001,Terra Alta,Residència,0,0,,,,0,0
2001,Urgell,Llar amb suport,0,0,,,,0,0
2001,Urgell,Llar residència,0,0,,,,3,71
2001,Urgell,Residència,0,0,,,,0,0
2001,Val d'Aran,Llar amb suport,0,0,,,,0,0
2001,Val d'Aran,Llar residència,0,0,,,,0,0
2001,Val d'Aran,Residència,0,0,,,,0,0
2001,Vallès Occidental,Llar amb suport,0,0,,,,0,0
2001,Vallès Occidental,Llar residència,1,25,0.0,0.0,1.0,11,157
2001,Vallès Occidental,Residència,0,0,,,,9,570
2001,Vallès Oriental,Llar amb suport,0,0,,,,0,0
2001,Vallès Oriental,Llar residència,0,0,,,,3,49
2001,Vallès Oriental,Residència,0,0,,,,3,106
2002,Alt Camp,Llar amb suport,0,0,,,,0,0
2002,Alt Camp,Llar residència,0,0,,,,1,8
2002,Alt Camp,Residència,0,0,,,,0,0
2002,Alt Empordà,Llar amb suport,0,0,,,,0,0
2002,Alt Empordà,Llar residència,0,0,,,,1,17
2002,Alt Empordà,Residència,0,0,,,,1,44
2002,Alt Penedès,Llar amb suport,0,0,,,,0,0
2002,Alt Penedès,Llar residència,0,0,,,,5,59
2002,Alt Penedès,Residència,1,33,0.0,0.0,1.0,2,48
2002,Alt Urgell,Llar amb suport,0,0,,,,0,0
2002,Alt Urgell,Llar residència,0,0,,,,1,12
2002,Alt Urgell,Residència,0,0,,,,0,0
2002,Alta Ribagorça,Llar amb suport,0,0,,,,0,0
2002,Alta Ribagorça,Llar residència,0,0,,,,0,0
2002,Alta Ribagorça,Residència,0,0,,,,0,0
2002,Anoia,Llar amb suport,0,0,,,,0,0
2002,Anoia,Llar residència,0,0,,,,9,79
2002,Anoia,Residència,0,0,,,,2,47
2002,Bages,Llar amb suport,0,0,,,,0,0
2002,Bages,Llar residència,2,24,0.0,0.0,2.0,9,108
2002,Bages,Residència,0,0,,,,1,67
2002,Baix Camp,Llar amb suport,0,0,,,,0,0
2002,Baix Camp,Llar residència,1,24,0.0,0.0,1.0,2,35
2002,Baix Camp,Residència,0,0,,,,5,376
2002,Baix Ebre,Llar amb suport,0,0,,,,0,0
2002,Baix Ebre,Llar residència,0,0,,,,2,26
2002,Baix Ebre,Residència,0,0,,,,0,0
2002,Baix Empordà,Llar amb suport,0,0,,,,0,0
2002,Baix Empordà,Llar residència,0,0,,,,1,12
2002,Baix Empordà,Residència,0,0,,,,0,0
2002,Baix Llobregat,Llar amb suport,0,0,,,,0,0
2002,Baix Llobregat,Llar residència,2,21,0.0,0.0,2.0,9,158
2002,Baix Llobregat,Residència,0,0,,,,2,100
2002,Baix Penedès,Llar amb suport,0,0,,,,0,0
2002,Baix Penedès,Llar residència,0,0,,,,2,29
2002,Baix Penedès,Residència,0,0,,,,0,0
2002,Barcelonès,Llar amb suport,0,0,,,,1,7
2002,Barcelonès,Llar residència,4,47,0.0,0.0,4.0,32,391
2002,Barcelonès,Residència,0,0,,,,12,466
2002,Berguedà,Llar amb suport,0,0,,,,0,0
2002,Berguedà,Llar residència,0,0,,,,2,12
2002,Berguedà,Residència,0,0,,,,0,0
2002,Cerdanya,Llar amb suport,0,0,,,,0,0
2002,Cerdanya,Llar residència,0,0,,,,0,0
2002,Cerdanya,Residència,0,0,,,,0,0
2002,Conca de Barberà,Llar amb suport,0,0,,,,0,0
2002,Conca de Barberà,Llar residència,1,4,0.0,0.0,1.0,2,25
2002,Conca de Barberà,Residència,0,0,,,,0,0
2002,Garraf,Llar amb suport,0,0,,,,0,0
2002,Garraf,Llar residència,0,0,,,,1,23
2002,Garraf,Residència,0,0,,,,0,0
2002,Garrigues,Llar amb suport,0,0,,,,0,0
2002,Garrigues,Llar residència,0,0,,,,1,20
2002,Garrigues,Residència,0,0,,,,0,0
2002,Garrotxa,Llar amb suport,0,0,,,,0,0
2002,Garrotxa,Llar residència,0,0,,,,2,23
2002,Garrotxa,Residència,0,0,,,,0,0
2002,Gironès,Llar amb suport,0,0,,,,0,0
2002,Gironès,Llar residència,1,10,0.0,0.0,1.0,6,59
2002,Gironès,Residència,0,0,,,,4,124
2002,Lluçanès,Llar amb suport,0,0,,,,0,0
2002,Lluçanès,Llar residència,0,0,,,,0,0
2002,Lluçanès,Residència,0,0,,,,0,0
2002,Maresme,Llar amb suport,0,0,,,,0,0
2002,Maresme,Llar residència,0,0,,,,12,139
2002,Maresme,Residència,0,0,,,,4,248
2002,Moianès,Llar amb suport,0,0,,,,0,0
2002,Moianès,Llar residència,0,0,,,,1,9
2002,Moianès,Residència,0,0,,,,0,0
2002,Montsià,Llar amb suport,0,0,,,,0,0
2002,Montsià,Llar residència,0,0,,,,0,0
2002,Montsià,Residència,0,0,,,,1,31
2002,Noguera,Llar amb suport,0,0,,,,0,0
2002,Noguera,Llar residència,0,0,,,,2,21
2002,Noguera,Residència,0,0,,,,1,34
2002,Osona,Llar amb suport,0,0,,,,0,0
2002,Osona,Llar residència,0,0,,,,1,16
2002,Osona,Residència,0,0,,,,1,56
2002,Pallars Jussà,Llar amb suport,0,0,,,,0,0
2002,Pallars Jussà,Llar residència,0,0,,,,0,0
2002,Pallars Jussà,Residència,0,0,,,,0,0
2002,Pallars Sobirà,Llar amb suport,0,0,,,,0,0
2002,Pallars Sobirà,Llar residència,0,0,,,,0,0
2002,Pallars Sobirà,Residència,0,0,,,,0,0
2002,Pla d'Urgell,Llar amb suport,0,0,,,,0,0
2002,Pla d'Urgell,Llar residència,0,0,,,,1,24
2002,Pla d'Urgell,Residència,0,0,,,,1,25
2002,Pla de l'Estany,Llar amb suport,0,0,,,,0,0
2002,Pla de l'Estany,Llar residència,0,0,,,,0,0
2002,Pla de l'Estany,Residència,0,0,,,,1,8
2002,Priorat,Llar amb suport,0,0,,,,0,0
2002,Priorat,Llar residència,1,16,0.0,0.0,1.0,1,16
2002,Priorat,Residència,0,0,,,,0,0
2002,Ribera d'Ebre,Llar amb suport,0,0,,,,0,0
2002,Ribera d'Ebre,Llar residència,0,0,,,,0,0
2002,Ribera d'Ebre,Residència,0,0,,,,0,0
2002,Ripollès,Llar amb suport,0,0,,,,0,0
2002,Ripollès,Llar residència,1,7,0.0,0.0,1.0,3,29
2002,Ripollès,Residència,0,0,,,,1,26
2002,Segarra,Llar amb suport,0,0,,,,0,0
2002,Segarra,Llar residència,0,0,,,,0,0
2002,Segarra,Residència,0,0,,,,0,0
2002,Segrià,Llar amb suport,0,0,,,,0,0
2002,Segrià,Llar residència,2,38,0.0,0.0,2.0,13,263
2002,Segrià,Residència,0,0,,,,4,258
2002,Selva,Llar amb suport,0,0,,,,0,0
2002,Selva,Llar residència,1,12,0.0,0.0,1.0,4,79
2002,Selva,Residència,0,0,,,,1,79
2002,Solsonès,Llar amb suport,0,0,,,,0,0
2002,Solsonès,Llar residència,0,0,,,,1,21
2002,Solsonès,Residència,0,0,,,,0,0
2002,Tarragonès,Llar amb suport,0,0,,,,0,0
2002,Tarragonès,Llar residència,1,11,0.0,0.0,1.0,1,11
2002,Tarragonès,Residència,1,24,0.0,0.0,1.0,1,24
2002,Terra Alta,Llar amb suport,0,0,,,,0,0
2002,Terra Alta,Llar residència,0,0,,,,0,0
2002,Terra Alta,Residència,0,0,,,,0,0
2002,Urgell,Llar amb suport,0,0,,,,0,0
2002,Urgell,Llar residència,0,0,,,,3,71
2002,Urgell,Residència,0,0,,,,0,0
2002,Val d'Aran,Llar amb suport,0,0,,,,0,0
2002,Val d'Aran,Llar residència,0,0,,,,0,0
2002,Val d'Aran,Residència,0,0,,,,0,0
2002,Vallès Occidental,Llar amb suport,0,0,,,,0,0
2002,Vallès Occidental,Llar residència,0,0,,,,11,157
2002,Vallès Occidental,Residència,0,0,,,,9,570
2002,Vallès Oriental,Llar amb suport,0,0,,,,0,0
2002,Vallès Oriental,Llar residència,0,0,,,,3,49
2002,Vallès Oriental,Residència,0,0,,,,3,106
2003,Alt Camp,Llar amb suport,0,0,,,,0,0
2003,Alt Camp,Llar residència,0,0,,,,1,8
2003,Alt Camp,Residència,0,0,,,,0,0
2003,Alt Empordà,Llar amb suport,0,0,,,,0,0
2003,Alt Empordà,Llar residència,0,0,,,,1,17
2003,Alt Empordà,Residència,0,0,,,,1,44
2003,Alt Penedès,Llar amb suport,0,0,,,,0,0
2003,Alt Penedès,Llar residència,0,0,,,,5,59
2003,Alt Penedès,Residència,0,0,,,,2,48
2003,Alt Urgell,Llar amb suport,0,0,,,,0,0
2003,Alt Urgell,Llar residència,0,0,,,,1,12
2003,Alt Urgell,Residència,0,0,,,,0,0
2003,Alta Ribagorça,Llar amb suport,0,0,,,,0,0
2003,Alta Ribagorça,Llar residència,0,0,,,,0,0
2003,Alta Ribagorça,Residència,0,0,,,,0,0
2003,Anoia,Llar amb suport,0,0,,,,0,0
2003,Anoia,Llar residència,0,0,,,,9,79
2003,Anoia,Residència,0,0,,,,2,47
2003,Bages,Llar amb suport,0,0,,,,0,0
2003,Bages,Llar residència,0,0,,,,9,108
2003,Bages,Residència,0,0,,,,1,67
2003,Baix Camp,Llar amb suport,0,0,,,,0,0
2003,Baix Camp,Llar residència,0,0,,,,2,35
2003,Baix Camp,Residència,0,0,,,,5,376
2003,Baix Ebre,Llar amb suport,0,0,,,,0,0
2003,Baix Ebre,Llar residència,0,0,,,,2,26
2003,Baix Ebre,Residència,0,0,,,,0,0
2003,Baix Empordà,Llar amb suport,0,0,,,,0,0
2003,Baix Empordà,Llar residència,0,0,,,,1,12
2003,Baix Empordà,Residència,0,0,,,,0,0
2003,Baix Llobregat,Llar amb suport,0,0,,,,0,0
2003,Baix Llobregat,Llar residència,0,0,,,,9,158
2003,Baix Llobregat,Residència,0,0,,,,2,100
2003,Baix Penedès,Llar amb suport,0,0,,,,0,0
2003,Baix Penedès,Llar residència,0,0,,,,2,29
2003,Baix Penedès,Residència,0,0,,,,0,0
2003,Barcelonès,Llar amb suport,0,0,,,,1,7
2003,Barcelonès,Llar residència,2,36,0.0,0.0,2.0,34,427
2003,Barcelonès,Residència,1,8,0.0,0.0,1.0,13,474
2003,Berguedà,Llar amb suport,0,0,,,,0,0
2003,Berguedà,Llar residència,0,0,,,,2,12
2003,Berguedà,Residència,0,0,,,,0,0
2003,Cerdanya,Llar amb suport,0,0,,,,0,0
2003,Cerdanya,Llar residència,0,0,,,,0,0
2003,Cerdanya,Residència,0,0,,,,0,0
2003,Conca de Barberà,Llar amb suport,0,0,,,,0,0
2003,Conca de Barberà,Llar residència,0,0,,,,2,25
2003,Conca de Barberà,Residència,0,0,,,,0,0
2003,Garraf,Llar amb suport,0,0,,,,0,0
2003,Garraf,Llar residència,0,0,,,,1,23
2003,Garraf,Residència,1,60,0.0,0.0,1.0,1,60
2003,Garrigues,Llar amb suport,0,0,,,,0,0
2003,Garrigues,Llar residència,1,20,0.0,0.0,1.0,2,40
2003,Garrigues,Residència,0,0,,,,0,0
2003,Garrotxa,Llar amb suport,0,0,,,,0,0
2003,Garrotxa,Llar residència,0,0,,,,2,23
2003,Garrotxa,Residència,1,22,1.0,0.0,0.0,1,22
2003,Gironès,Llar amb suport,0,0,,,,0,0
2003,Gironès,Llar residència,0,0,,,,6,59
2003,Gironès,Residència,0,0,,,,4,124
2003,Lluçanès,Llar amb suport,0,0,,,,0,0
2003,Lluçanès,Llar residència,0,0,,,,0,0
2003,Lluçanès,Residència,0,0,,,,0,0
2003,Maresme,Llar amb suport,0,0,,,,0,0
2003,Maresme,Llar residència,0,0,,,,12,139
2003,Maresme,Residència,0,0,,,,4,248
2003,Moianès,Llar amb suport,0,0,,,,0,0
2003,Moianès,Llar residència,0,0,,,,1,9
2003,Moianès,Residència,0,0,,,,0,0
2003,Montsià,Llar amb suport,0,0,,,,0,0
2003,Montsià,Llar residència,1,20,0.0,0.0,1.0,1,20
2003,Montsià,Residència,0,0,,,,1,31
2003,Noguera,Llar amb suport,0,0,,,,0,0
2003,Noguera,Llar residència,0,0,,,,2,21
2003,Noguera,Residència,0,0,,,,1,34
2003,Osona,Llar amb suport,0,0,,,,0,0
2003,Osona,Llar residència,0,0,,,,1,16
2003,Osona,Residència,0,0,,,,1,56
2003,Pallars Jussà,Llar amb suport,0,0,,,,0,0
2003,Pallars Jussà,Llar residència,0,0,,,,0,0
2003,Pallars Jussà,Residència,0,0,,,,0,0
2003,Pallars Sobirà,Llar amb suport,0,0,,,,0,0
2003,Pallars Sobirà,Llar residència,0,0,,,,0,0
2003,Pallars Sobirà,Residència,0,0,,,,0,0
2003,Pla d'Urgell,Llar amb suport,0,0,,,,0,0
2003,Pla d'Urgell,Llar residència,0,0,,,,1,24
2003,Pla d'Urgell,Residència,0,0,,,,1,25
2003,Pla de l'Estany,Llar amb suport,0,0,,,,0,0
2003,Pla de l'Estany,Llar residència,0,0,,,,0,0
2003,Pla de l'Estany,Residència,0,0,,,,1,8
2003,Priorat,Llar amb suport,0,0,,,,0,0
2003,Priorat,Llar residència,0,0,,,,1,16
2003,Priorat,Residència,0,0,,,,0,0
2003,Ribera d'Ebre,Llar amb suport,0,0,,,,0,0
2003,Ribera d'Ebre,Llar residència,0,0,,,,0,0
2003,Ribera d'Ebre,Residència,0,0,,,,0,0
2003,Ripollès,Llar amb suport,0,0,,,,0,0
2003,Ripollès,Llar residència,0,0,,,,3,29
2003,Ripollès,Residència,0,0,,,,1,26
2003,Segarra,Llar amb suport,0,0,,,,0,0
2003,Segarra,Llar residència,0,0,,,,0,0
2003,Segarra,Residència,0,0,,,,0,0
2003,Segrià,Llar amb suport,0,0,,,,0,0
2003,Segrià,Llar residència,0,0,,,,13,263
2003,Segrià,Residència,0,0,,,,4,258
2003,Selva,Llar amb suport,0,0,,,,0,0
2003,Selva,Llar residència,0,0,,,,4,79
2003,Selva,Residència,0,0,,,,1,79
2003,Solsonès,Llar amb suport,0,0,,,,0,0
2003,Solsonès,Llar residència,0,0,,,,1,21
2003,Solsonès,Residència,0,0,,,,0,0
2003,Tarragonès,Llar amb suport,0,0,,,,0,0
2003,Tarragonès,Llar residència,3,52,0.0,0.0,3.0,4,63
2003,Tarragonès,Residència,0,0,,,,1,24
2003,Terra Alta,Llar amb suport,0,0,,,,0,0
2003,Terra Alta,Llar residència,0,0,,,,0,0
2003,Terra Alta,Residència,0,0,,,,0,0
2003,Urgell,Llar amb suport,0,0,,,,0,0
2003,Urgell,Llar residència,0,0,,,,3,71
2003,Urgell,Residència,0,0,,,,0,0
2003,Val d'Aran,Llar amb suport,0,0,,,,0,0
2003,Val d'Aran,Llar residència,0,0,,,,0,0
2003,Val d'Aran,Residència,0,0,,,,0,0
2003,Vallès Occidental,Llar amb suport,0,0,,,,0,0
2003,Vallès Occidental,Llar residència,0,0,,,,11,157
2003,Vallès Occidental,Residència,0,0,,,,9,570
2003,Vallès Oriental,Llar amb suport,0,0,,,,0,0
2003,Vallès Oriental,Llar residència,0,0,,,,3,49
2003,Vallès Oriental,Residència,1,30,0.0,0.0,1.0,4,136
2004,Alt Camp,Llar amb suport,0,0,,,,0,0
2004,Alt Camp,Llar residència,0,0,,,,1,8
2004,Alt Camp,Residència,0,0,,,,0,0
2004,Alt Empordà,Llar amb suport,0,0,,,,0,0
2004,Alt Empordà,Llar residència,0,0,,,,1,17
2004,Alt Empordà,Residència,0,0,,,,1,44
2004,Alt Penedès,Llar amb suport,0,0,,,,0,0
2004,Alt Penedès,Llar residència,0,0,,,,5,59
2004,Alt Penedès,Residència,0,0,,,,2,48
2004,Alt Urgell,Llar amb suport,0,0,,,,0,0
2004,Alt Urgell,Llar residència,0,0,,,,1,12
2004,Alt Urgell,Residència,0,0,,,,0,0
2004,Alta Ribagorça,Llar amb suport,0,0,,,,0,0
2004,Alta Ribagorça,Llar residència,0,0,,,,0,0
2004,Alta Ribagorça,Residència,0,0,,,,0,0
2004,Anoia,Llar amb suport,0,0,,,,0,0
2004,Anoia,Llar residència,0,0,,,,9,79
2004,Anoia,Residència,0,0,,,,2,47
2004,Bages,Llar amb suport,0,0,,,,0,0
2004,Bages,Llar residència,0,0,,,,9,108
2004,Bages,Residència,0,0,,,,1,67
2004,Baix Camp,Llar amb suport,0,0,,,,0,0
2004,Baix Camp,Llar residència,0,0,,,,2,35
2004,Baix Camp,Residència,0,0,,,,5,376
2004,Baix Ebre,Llar amb suport,0,0,,,,0,0
2004,Baix Ebre,Llar residència,0,0,,,,2,26
2004,Baix Ebre,Residència,0,0,,,,0,0
2004,Baix Empordà,Llar amb suport,0,0,,,,0,0
2004,Baix Empordà,Llar residència,0,0,,,,1,12
2004,Baix Empordà,Residència,0,0,,,,0,0
2004,Baix Llobregat,Llar amb suport,0,0,,,,0,0
2004,Baix Llobregat,Llar residència,2,30,2.0,0.0,0.0,11,188
2004,Baix Llobregat,Residència,0,0,,,,2,100
2004,Baix Penedès,Llar amb suport,0,0,,,,0,0
2004,Baix Penedès,Llar residència,0,0,,,,2,29
2004,Baix Penedès,Residència,0,0,,,,0,0
2004,Barcelonès,Llar amb suport,0,0,,,,1,7
2004,Barcelonès,Llar residència,3,27,0.0,0.0,3.0,37,454
2004,Barcelonès,Residència,0,0,,,,13,474
2004,Berguedà,Llar amb suport,0,0,,,,0,0
2004,Berguedà,Llar residència,0,0,,,,2,12
2004,Berguedà,Residència,0,0,,,,0,0
2004,Cerdanya,Llar amb suport,0,0,,,,0,0
2004,Cerdanya,Llar residència,0,0,,,,0,0
2004,Cerdanya,Residència,0,0,,,,0,0
2004,Conca de Barberà,Llar amb suport,0,0,,,,0,0
2004,Conca de Barberà,Llar residència,0,0,,,,2,25
2004,Conca de Barberà,Residència,0,0,,,,0,0
2004,Garraf,Llar amb suport,0,0,,,,0,0
2004,Garraf,Llar residència,0,0,,,,1,23
2004,Garraf,Residència,0,0,,,,1,60
2004,Garrigues,Llar amb suport,0,0,,,,0,0
2004,Garrigues,Llar residència,0,0,,,,2,40
2004,Garrigues,Residència,0,0,,,,0,0
2004,Garrotxa,Llar amb suport,0,0,,,,0,0
2004,Garrotxa,Llar residència,0,0,,,,2,23
2004,Garrotxa,Residència,0,0,,,,1,22
2004,Gironès,Llar amb suport,0,0,,,,0,0
2004,Gironès,Llar residència,0,0,,,,6,59
2004,Gironès,Residència,0,0,,,,4,124
2004,Lluçanès,Llar amb suport,0,0,,,,0,0
2004,Lluçanès,Llar residència,0,0,,,,0,0
2004,Lluçanès,Residència,0,0,,,,0,0
2004,Maresme,Llar amb suport,0,0,,,,0,0
2004,Maresme,Llar residència,0,0,,,,12,139
2004,Maresme,Residència,0,0,,,,4,248
2004,Moianès,Llar amb suport,0,0,,,,0,0
2004,Moianès,Llar residència,0,0,,,,1,9
2004,Moianès,Residència,0,0,,,,0,0
2004,Montsià,Llar amb suport,0,0,,,,0,0
2004,Montsià,Llar residència,0,0,,,,1,20
2004,Montsià,Residència,0,0,,,,1,31
2004,Noguera,Llar amb suport,0,0,,,,0,0
2004,Noguera,Llar residència,0,0,,,,2,21
2004,Noguera,Residència,0,0,,,,1,34
2004,Osona,Llar amb suport,0,0,,,,0,0
2004,Osona,Llar residència,0,0,,,,1,16
2004,Osona,Residència,0,0,,,,1,56
2004,Pallars Jussà,Llar amb suport,0,0,,,,0,0
2004,Pallars Jussà,Llar residència,0,0,,,,0,0
2004,Pallars Jussà,Residència,0,0,,,,0,0
2004,Pallars Sobirà,Llar amb suport,0,0,,,,0,0
2004,Pallars Sobirà,Llar residència,0,0,,,,0,0
2004,Pallars Sobirà,Residència,0,0,,,,0,0
2004,Pla d'Urgell,Llar amb suport,0,0,,,,0,0
2004,Pla d'Urgell,Llar residència,0,0,,,,1,24
2004,Pla d'Urgell,Residència,0,0,,,,1,25
2004,Pla de l'Estany,Llar amb suport,0,0,,,,0,0
2004,Pla de l'Estany,Llar residència,0,0,,,,0,0
2004,Pla de l'Estany,Residència,0,0,,,,1,8
2004,Priorat,Llar amb suport,0,0,,,,0,0
2004,Priorat,Llar residència,0,0,,,,1,16
2004,Priorat,Residència,0,0,,,,0,0
2004,Ribera d'Ebre,Llar amb suport,0,0,,,,0,0
2004,Ribera d'Ebre,Llar residència,0,0,,,,0,0
2004,Ribera d'Ebre,Residència,0,0,,,,0,0
2004,Ripollès,Llar amb suport,0,0,,,,0,0
2004,Ripollès,Llar residència,0,0,,,,3,29
2004,Ripollès,Residència,0,0,,,,1,26
2004,Segarra,Llar amb suport,0,0,,,,0,0
2004,Segarra,Llar residència,0,0,,,,0,0
2004,Segarra,Residència,0,0,,,,0,0
2004,Segrià,Llar amb suport,0,0,,,,0,0
2004,Segrià,Llar residència,0,0,,,,13,263
2004,Segrià,Residència,1,42,0.0,0.0,1.0,5,300
2004,Selva,Llar amb suport,0,0,,,,0,0
2004,Selva,Llar residència,0,0,,,,4,79
2004,Selva,Residència,0,0,,,,1,79
2004,Solsonès,Llar amb suport,0,0,,,,0,0
2004,Solsonès,Llar residència,0,0,,,,1,21
2004,Solsonès,Residència,0,0,,,,0,0
2004,Tarragonès,Llar amb suport,0,0,,,,0,0
2004,Tarragonès,Llar residència,0,0,,,,4,63
2004,Tarragonès,Residència,0,0,,,,1,24
2004,Terra Alta,Llar amb suport,0,0,,,,0,0
2004,Terra Alta,Llar residència,0,0,,,,0,0
2004,Terra Alta,Residència,0,0,,,,0,0
2004,Urgell,Llar amb suport,0,0,,,,0,0
2004,Urgell,Llar residència,0,0,,,,3,71
2004,Urgell,Residència,0,0,,,,0,0
2004,Val d'Aran,Llar amb suport,0,0,,,,0,0
2004,Val d'Aran,Llar residència,0,0,,,,0,0
2004,Val d'Aran,Residència,0,0,,,,0,0
2004,Vallès Occidental,Llar amb suport,0,0,,,,0,0
2004,Vallès Occidental,Llar residència,0,0,,,,11,157
2004,Vallès Occidental,Residència,0,0,,,,9,570
2004,Vallès Oriental,Llar amb suport,0,0,,,,0,0
2004,Vallès Oriental,Llar residència,1,10,0.0,0.0,1.0,4,59
2004,Vallès Oriental,Residència,0,0,,,,4,136
2005,Alt Camp,Llar amb suport,0,0,,,,0,0
2005,Alt Camp,Llar residència,0,0,,,,1,8
2005,Alt Camp,Residència,0,0,,,,0,0
2005,Alt Empordà,Llar amb suport,0,0,,,,0,0
2005,Alt Empordà,Llar residència,0,0,,,,1,17
2005,Alt Empordà,Residència,0,0,,,,1,44
2005,Alt Penedès,Llar amb suport,0,0,,,,0,0
2005,Alt Penedès,Llar residència,0,0,,,,5,59
2005,Alt Penedès,Residència,0,0,,,,2,48
2005,Alt Urgell,Llar amb suport,0,0,,,,0,0
2005,Alt Urgell,Llar residència,0,0,,,,1,12
2005,Alt Urgell,Residència,0,0,,,,0,0
2005,Alta Ribagorça,Llar amb suport,0,0,,,,0,0
2005,Alta Ribagorça,Llar residència,0,0,,,,0,0
2005,Alta Ribagorça,Residència,0,0,,,,0,0
2005,Anoia,Llar amb suport,0,0,,,,0,0
2005,Anoia,Llar residència,0,0,,,,9,79
2005,Anoia,Residència,0,0,,,,2,47
2005,Bages,Llar amb suport,0,0,,,,0,0
2005,Bages,Llar residència,0,0,,,,9,108
2005,Bages,Residència,1,30,0.0,0.0,1.0,2,97
2005,Baix Camp,Llar amb suport,0,0,,,,0,0
2005,Baix Camp,Llar residència,0,0,,,,2,35
2005,Baix Camp,Residència,0,0,,,,5,376
2005,Baix Ebre,Llar amb suport,0,0,,,,0,0
2005,Baix Ebre,Llar residència,0,0,,,,2,26
2005,Baix Ebre,Residència,0,0,,,,0,0
2005,Baix Empordà,Llar amb suport,0,0,,,,0,0
2005,Baix Empordà,Llar residència,0,0,,,,1,12
2005,Baix Empordà,Residència,0,0,,,,0,0
2005,Baix Llobregat,Llar amb suport,0,0,,,,0,0
2005,Baix Llobregat,Llar residència,0,0,,,,11,188
2005,Baix Llobregat,Residència,0,0,,,,2,100
2005,Baix Penedès,Llar amb suport,0,0,,,,0,0
2005,Baix Penedès,Llar residència,0,0,,,,2,29
2005,Baix Penedès,Residència,0,0,,,,0,0
2005,Barcelonès,Llar amb suport,0,0,,,,1,7
2005,Barcelonès,Llar residència,1,24,0.0,0.0,1.0,38,478
2005,Barcelonès,Residència,0,0,,,,13,474
2005,Berguedà,Llar amb suport,0,0,,,,0,0
2005,Berguedà,Llar residència,0,0,,,,2,12
2005,Berguedà,Residència,0,0,,,,0,0
2005,Cerdanya,Llar amb suport,0,0,,,,0,0
2005,Cerdanya,Llar residència,0,0,,,,0,0
2005,Cerdanya,Residència,0,0,,,,0,0
2005,Conca de Barberà,Llar amb suport,0,0,,,,0,0
2005,Conca de Barberà,Llar residència,0,0,,,,2,25
2005,Conca de Barberà,Residència,0,0,,,,0,0
2005,Garraf,Llar amb suport,0,0,,,,0,0
2005,Garraf,Llar residència,0,0,,,,1,23
2005,Garraf,Residència,0,0,,,,1,60
2005,Garrigues,Llar amb suport,0,0,,,,0,0
2005,Garrigues,Llar residència,0,0,,,,2,40
2005,Garrigues,Residència,0,0,,,,0,0
2005,Garrotxa,Llar amb suport,0,0,,,,0,0
2005,Garrotxa,Llar residència,0,0,,,,2,23
2005,Garrotxa,Residència,0,0,,,,1,22
2005,Gironès,Llar amb suport,0,0,,,,0,0
2005,Gironès,Llar residència,0,0,,,,6,59
2005,Gironès,Residència,0,0,,,,4,124
